No disposition;Nature mutation;Valeur fonciere;No voie;Code type de voie;Type de voie;Code voie;Voie;Code ID commune;Code postal;Commune;Code departement;Code commune;No plan;1er lot;Nombre de lots;Code type local;Type local;Surface reelle bati;Nombre pieces principales;
1;Vente;155000;21;8;;558;RUE AGATHA CHRISTIE;2701;85000;ROCHE SUR YON (LA);85;191;50;9;1;1;Maison;69;3;
1;Vente;155000;3;0;RUE;610;DU PROFESSEUR TUFFIER;2426;78430;LOUVECIENNES;78;350;60;3;1;2;Appartement;36;2;
1;Vente;155000;4;1;AV;940;DE L'ESSONNE;2839;91130;RIS-ORANGIS;91;521;218;2119;2;2;Appartement;61;3;
1;Vente;155000;9;5;CHE;1360;DU MONT GRIFFARD;3133;95160;MONTMORENCY;95;428;121;108;4;2;Appartement;55;3;
1;Vente;155000;10;12;PL;35;DU 8 MAI;198;6670;LA ROQUETTE SUR VAR;06;109;1040;166;1;2;Appartement;53;2;
1;Vente;155000;9001;39;VC;510;RES LA COTE FLEURIE;370;14640;VILLERS-SUR-MER;14;754;143;38;1;2;Appartement;58;4;
1;Vente;155000;35;1;AV;625;DE LA GARE;3143;95170;DEUIL LA BARRE;95;197;1198;97;2;2;Appartement;65;4;
1;Vente;155000;7;0;RUE;7630;DE LA REPUBLIQUE;1204;42000;SAINT-ETIENNE;42;218;76;18;2;2;Appartement;137;6;
1;Vente;155000;8498;65;CHS;114;DES BERNACHES;1597;56340;CARNAC;56;034;241;20;2;2;Appartement;31;2;
1;Vente;155000;1;1;AV;8258;DU PARC;805;33610;CANEJAN;33;090;249;25;1;2;Appartement;44;2;
1;Vente;155000;18;3;RTE;1230;DE MAIGNON;1854;64600;ANGLET;64;024;609;100;1;2;Appartement;34;2;
1;Vente;155000;17;0;RUE;245;ALPHONSE PENAUD;3211;75020;PARIS 20;75;120;104;42;1;2;Appartement;15;1;
1;Vente;155000;3;1;AV;4900;STALINGRAD;3155;95100;ARGENTEUIL;95;018;356;22;2;2;Appartement;58;3;
1;Vente;155000;5319;18;RES;A051;LES COTTAGES;3172;97228;SAINTE LUCE;972;227;319;139;1;2;Appartement;61;3;
1;Vente;155000;5;2;ALL;17;ARISTIDE BRIAND;803;33127;SAINT JEAN D ILLAC;33;422;154;2;1;2;Appartement;41;2;
1;Vente;155000;61;15;BD;4010;JOSEPH VALLIER;1055;38100;GRENOBLE;38;185;5;115;2;2;Appartement;66;3;
1;Vente;155000;545;5;CHE;830;DE LA VOSNE;1907;69250;NEUVILLE SUR SAONE;69;143;1042;53;1;2;Appartement;48;2;
1;Vente;155000;9001;8;;A250;ENGOUVINS LENTISQUES;2627;83160;LA VALETTE DU VAR;83;144;94;488;1;2;Appartement;73;4;
1;Vente;155000;67;1;AV;340;DE BELLEVUE;2829;91210;DRAVEIL;91;201;141;4;1;2;Appartement;58;3;
1;Vente;155000;4;1;AV;50;DE LA GARE;2875;91520;EGLY;91;207;84;19;1;2;Appartement;71;3;
1;Vente;155000;1;0;RUE;3270;DU POIRIER FOURCHU;2360;77178;SAINT-PATHUS;77;430;66;6;1;2;Appartement;80;2;
1;Vente;155000;199;0;RUE;551;CURET BAS;2626;83140;SIX-FOURS-LES-PLAGES;83;129;977;12;1;2;Appartement;49;2;
1;Vente;155000;1;0;RUE;195;LEON BOUFFLET;1750;60740;ST MAXIMIN;60;589;161;26;1;2;Appartement;48;2;
1;Vente;155000;9;2;ALL;62;DE LA CHARDONNIERE;1915;69270;FONTAINES SUR SAONE;69;088;462;47;1;2;Appartement;71;3;
1;Vente;155000;3;0;RUE;52;ANDRE JANIER;1914;69140;RILLIEUX-LA-PAPE;69;286;365;20;1;2;Appartement;40;2;
1;Vente;155000;241;0;RUE;410;DE LA COULEE VERTE;2867;91700;FLEURY-MEROGIS;91;235;252;321;1;2;Appartement;58;3;
1;Vente;155000;22;0;RUE;3745;LA FONTAINE;425;19100;BRIVE LA GAILLARDE;19;031;755;161;1;2;Appartement;86;3;
1;Vente;155000;6048;0;RUE;156;DES PRESSES;1609;56470;SAINT-PHILIBERT;56;233;353;49;1;2;Appartement;36;3;
1;Vente;155000;140;0;RUE;3320;DES MAILLETS;2065;72000;LE MANS;72;181;537;62;2;2;Appartement;83;4;
1;Vente;155000;42;0;RUE;1110;DE VERSAILLES;2416;78150;LE CHESNAY-ROCQUENCOURT;78;158;178;51;2;2;Appartement;30;3;
1;Vente;155000;25;0;RUE;248;AMIRAL NOMY;2625;83000;TOULON;83;137;815;25;1;2;Appartement;96;5;
1;Vente;155000;450;1;AV;6;DES BOURDONNAS;546;26130;MONTSEGUR-SUR-LAUZON;26;211;368;106;2;2;Appartement;97;3;
1;Vente;155000;2;0;RUE;423;JEAN ZAY;3079;95260;BEAUMONT-SUR-OISE;95;052;63;102;2;2;Appartement;30;1;
1;Vente;155000;37;0;RUE;820;SAINT DAMIEN;3121;95270;LUZARCHES;95;352;189;2;1;2;Appartement;65;3;
1;Vente;155000;9004;18;RES;A770;LES LIGNIERES;3139;95150;TAVERNY;95;607;297;331;2;2;Appartement;56;3;
1;Vente;155000;60;12;PL;3040;DROUET D ERLON;1488;51100;REIMS;51;454;337;256;2;2;Appartement;57;2;
1;Vente;155000;1;0;RUE;560;JEAN POIRE;3142;95210;ST GRATIEN;95;555;618;130;1;2;Appartement;32;1;
1;Vente;155000;6;0;RUE;506;MICHEL DE L HOSPITAL;3070;95310;ST OUEN L AUMONE;95;572;134;14;3;2;Appartement;61;3;
1;Vente;155000;2;2;ALL;267;DES COQUELICOTS;993;35150;JANZE;35;136;470;4;1;2;Appartement;68;3;
1;Vente;155000;6;15;BD;2380;DESCAZEAUX;1419;49100;ANGERS;49;007;173;152;5;2;Appartement;48;2;
1;Vente;155000;3;0;RUE;391;F FERRER BAT AULNE;1694;59410;ANZIN;59;014;538;11;1;2;Appartement;64;3;
1;Vente;155000;42;0;RUE;1550;FAILLEBIN;1933;69100;VILLEURBANNE;69;266;56;9;1;2;Appartement;47;2;
1;Vente;155000;159;1;AV;4425;HENRI BARBUSSE;2985;93700;DRANCY;93;029;120;24;2;1;Maison;28;1;
1;Vente;155000;2;0;RUE;876;BLANQUI;1280;44100;NANTES;44;109;210;17;1;2;Appartement;40;1;
1;Vente;155000;18;0;RUE;510;DES BELIERS;1507;53000;LAVAL;53;130;97;1;2;2;Appartement;74;4;
1;Vente;155000;23;0;RUE;2840;DU DOCTEUR HEULIN;3209;75017;PARIS 17;75;117;36;21;1;2;Appartement;11;1;
1;Vente;155000;5;1;AV;464;MONTAIGNE;2423;78340;CLAYES-SOUS-BOIS (LES);78;165;29;66;2;2;Appartement;54;3;
1;Vente;155000;10;0;RUE;3120;EMILE BASTARD;3028;94200;IVRY-SUR-SEINE;94;041;49;904;1;2;Appartement;30;1;
1;Vente;155000;25;0;RUE;14;ALEGRE;3034;94400;VITRY-SUR-SEINE;94;081;65;20;2;2;Appartement;33;2;
1;Vente;155000;9002;12;PL;780;DE L HOTEL DE VILLE;459;22700;PERROS-GUIREC;22;168;334;20;1;2;Appartement;72;3;
1;Vente;155000;1;0;RUE;7000;SAINT GERMAIN;2050;71100;CHALON-SUR-SAONE;71;076;19;25;6;2;Appartement;75;3;
1;Vente;155000;8;0;RUE;2050;JEAN LE COZ;2942;92500;RUEIL-MALMAISON;92;063;145;13;1;2;Appartement;20;2;
1;Vente;155000;13;0;RUE;9670;VOLTAIRE;2988;93400;SAINT-OUEN-SUR-SEINE;93;070;9;108;2;2;Appartement;32;1;
1;Vente;155050;151;1;AV;4562;DU PONT TRINQUAT;887;34070;MONTPELLIER;34;172;15;70;2;2;Appartement;70;4;
1;Vente;155100;6;51;SQ;695;LE CORBUSIER;1355;45800;ST JEAN DE BRAYE;45;284;521;7;1;1;Maison;93;4;
1;Vente;155100;10;10;IMP;132;BEAU VALLON;1938;69800;SAINT-PRIEST;69;290;377;130;2;2;Appartement;67;3;
1;Vente;155120;18;0;RUE;3883;DU HAUT ROCHER;1419;49100;ANGERS;49;007;546;203;1;2;Appartement;64;3;
1;Vente;155150;54;0;RUE;5115;DE LALANDE;783;33000;BORDEAUX;33;063;134;22;1;2;Appartement;32;2;
1;Vente;155150;7;0;RUE;902;DE NAZAN;765;31650;ST ORENS DE GAMEVILLE;31;506;116;38;1;2;Appartement;63;3;
1;Vente;155200;13;0;RUE;580;BARRA;1419;49100;ANGERS;49;007;732;6;1;2;Appartement;62;3;
1;Vente;155300;36;15;BD;440;DESAIX;1816;63200;RIOM;63;300;128;4;1;2;Appartement;113;4;
1;Vente;155340;5;1;AV;5597;DE LA MARCAISSONNE;729;31400;TOULOUSE;31;555;36;31;1;2;Appartement;57;3;
1;Vente;155350;23;15;BD;4150;PREUILLY;1035;37000;TOURS;37;261;19;11;1;2;Appartement;126;6;
1;Vente;155350;21;1;AV;5420;RENE BOYLESVE;144;6100;NICE;06;088;76;12;2;2;Appartement;32;2;
1;Vente;155359;15;0;RUE;2520;MURET;564;28000;CHARTRES;28;085;73;10;3;2;Appartement;67;3;
1;Vente;155370;35;0;RUE;2488;LOUIS BARTHOU;382;16000;ANGOULEME;16;015;257;4;1;2;Appartement;143;3;
1;Vente;155484;1;51;SQ;139;EDOUARD MANET;3118;95380;LOUVRES;95;351;558;210;2;2;Appartement;78;3;
1;Vente;155490;13;0;RUE;2360;DUGAS MONTBEL;1906;69002;LYON 2EME;69;382;68;32;1;2;Appartement;25;2;
1;Vente;155500;3;0;RUE;1799;DES URSULES;1196;41100;VENDOME;41;269;840;118;2;2;Appartement;94;4;
1;Vente;155500;5;35;PAS;975;PIERRE CURIE;3145;95410;GROSLAY;95;288;398;16;1;1;Maison;40;3;
1;Vente;155500;16;0;RUE;50;ARISTIDE BRIAND;3156;95370;MONTIGNY LES CORMEILLES;95;424;680;48;1;2;Appartement;60;3;
1;Vente;155500;71;0;RUE;279;DU CAPITAINE NEMO;1172;40600;BISCARROSSE;40;046;1152;502;1;2;Appartement;68;3;
1;Vente;155500;12;18;RES;A030;DES CHENES;3053;94420;LE PLESSIS-TREVISE;94;059;877;597;2;2;Appartement;69;4;
1;Vente;155500;16;0;RUE;5070;DE PATAY;1356;45000;ORLEANS;45;234;198;2;2;2;Appartement;82;4;
1;Vente;155500;16;0;RUE;40;DE L AMIRAL MOUCHEZ;2855;91320;WISSOUS;91;689;173;7;1;2;Appartement;34;2;
1;Vente;155500;9013;5;CHE;345;DE LA PATAQUIERE;664;30220;AIGUES-MORTES;30;003;319;5;1;1;Maison;29;3;
1;Vente;155500;23;0;RUE;4960;SAINT PAVIN DES CHAMPS;2065;72000;LE MANS;72;181;511;7;1;2;Appartement;82;3;
1;Vente;155500;8;0;RUE;3940;DU GRIFFON;965;35000;RENNES;35;238;1116;1;1;2;Appartement;35;2;
1;Vente;155500;41;51;SQ;205;DES ANCIENNES PROVINCES;1418;49000;ANGERS;49;007;405;105;2;2;Appartement;94;5;
1;Vente;155500;9100;18;RES;A025;L ALICASTRE LES PRES;2632;83980;LE LAVANDOU;83;070;6;55;1;2;Appartement;38;2;
1;Vente;155500;40;1;AV;445;DU GEN DE GAULLE;3009;93330;NEUILLY-SUR-MARNE;93;050;652;195;1;2;Appartement;28;1;
1;Vente;155520;6;0;RUE;2921;DOUDEAUVILLE;3210;75018;PARIS 18;75;118;50;8;1;2;Appartement;16;1;
1;Vente;155544;18;0;RUE;1250;EUGENE CHARTIER;1286;44400;REZE;44;143;671;6;1;2;Appartement;58;3;
1;Vente;155550;1;0;RUE;1865;DE ORESTIS;143;6300;NICE;06;088;194;66;1;2;Appartement;38;2;
1;Vente;155580;73;0;RUE;4440;GUY MOQUET;3209;75017;PARIS 17;75;117;90;40;1;2;Appartement;31;2;
1;Vente;155700;9003;2;ALL;222;ST VINCENT;2633;83320;CARQUEIRANNE;83;034;74;543;1;2;Appartement;25;2;
1;Vente;155700;11;0;RUE;6180;ROYALE;1913;69001;LYON 1ER;69;381;28;122;1;2;Appartement;30;1;
1;Vente;155745;30;1;AV;430;DUGUEYT JOUVIN;1069;38500;VOIRON;38;563;21;13;1;2;Appartement;102;4;
1;Vente;155750;18;3;RTE;770;DE CORMEILLES;2425;78500;SARTROUVILLE;78;586;184;17;2;2;Appartement;52;3;
1;Vente;155762;315;1;AV;230;DU MAIL;663;30240;LE GRAU DU ROI;30;133;64;114;2;2;Appartement;35;1;
1;Vente;155790;5;2;ALL;1007;DES NOISETIERS;2346;77270;VILLEPARISIS;77;514;301;3;1;1;Maison;74;4;
1;Vente;155800;1;0;RUE;386;MAL DE LATTRE DE TASSIGNY;2408;78210;SAINT-CYR-L ECOLE;78;545;165;43;1;2;Appartement;40;2;
1;Vente;155800;437;3;RTE;189;DES HOTTES;2187;74440;VERCHAIX;74;294;3047;320;1;1;Maison;50;3;
1;Vente;155825;145;0;RUE;150;DE LA POSTE;679;30670;AIGUES-VIVES;30;004;307;8;1;2;Appartement;68;3;
1;Vente;155900;50;0;RUE;9370;ALEXANDRE DESROUSSEAUX LOM;1644;59160;LILLE;59;350;5620;8;1;2;Appartement;144;3;
1;Vente;155900;9001;18;RES;A040;DE LA CROIX BLANCHE;2856;91380;CHILLY MAZARIN;91;161;215;39;2;2;Appartement;64;3;
1;Vente;155900;9001;18;RES;A101;MARLY II;798;33700;MERIGNAC;33;281;484;265;1;2;Appartement;59;3;
1;Vente;155900;116;0;RUE;410;GENERAL DE GAULLE;1957;69530;BRIGNAIS;69;027;89;13;2;2;Appartement;55;2;
1;Vente;155900;3;0;RUE;710;CHARLES PEGUY;2345;77500;CHELLES;77;108;57;159;2;2;Appartement;72;4;
1;Vente;155940;1;1;AV;36;PIERRE DUBOIS;1501;51160;AVENAY-VAL-D'OR;51;028;103;706;1;2;Appartement;20;1;
1;Vente;156000;9;0;RUE;149;DE BELFORT;782;33160;SAINT MEDARD EN JALLES;33;449;118;207;1;2;Appartement;51;2;
1;Vente;156000;290;15;BD;1110;JEAN JACQUES BOSC;797;33130;BEGLES;33;039;693;33;1;2;Appartement;42;2;
1;Vente;156000;4;0;RUE;1470;RASPAIL;1382;45200;MONTARGIS;45;208;299;11;1;2;Appartement;76;3;
1;Vente;156000;82;0;RUE;7630;DE TOURNEVILLE;2229;76600;LE HAVRE;76;351;237;27;2;2;Appartement;84;4;
1;Vente;156000;481;8;;B086;LE MAS;861;33420;GENISSAC;33;185;320;60;2;1;Maison;86;4;
1;Vente;156000;51;1;AV;4765;JOFFRE;3021;94100;SAINT-MAUR-DES-FOSSES;94;068;27;31;2;2;Appartement;27;1;
1;Vente;156000;2;0;RUE;700;JEAN JAURES;1283;44610;INDRE;44;074;804;11;1;2;Appartement;68;3;
1;Vente;156000;2;0;RUE;117;BONNE RENCONTRE;3136;95130;FRANCONVILLE LA GARENNE;95;252;550;368;2;2;Appartement;57;3;
1;Vente;156000;9;0;RUE;320;SCUDERI;176;6390;CONTES;06;048;239;10;3;2;Appartement;40;4;
1;Vente;156000;130;0;RUE;9191;DU TEMPLE;3195;75003;PARIS 03;75;103;40;11;1;2;Appartement;13;1;
1;Vente;156000;1;1;AV;1250;P CASSAGNAVERE;368;14360;TROUVILLE-SUR-MER;14;715;300;3032;2;2;Appartement;34;2;
1;Vente;156000;9;0;RUE;12;DE LA BLANCONNERIE;1284;44470;THOUARE-SUR-LOIRE;44;204;141;30;1;2;Appartement;50;2;
1;Vente;156000;21;0;RUE;130;DES BRANDONS;2262;77380;COMBS LA VILLE;77;122;1379;21;1;2;Appartement;50;3;
1;Vente;156000;95;1;AV;1340;DE LA PATOUILLERIE;1300;44700;ORVAULT;44;114;191;781;2;2;Appartement;71;4;
1;Vente;156000;366;0;RUE;9624;DE VAUGIRARD;3207;75015;PARIS 15;75;115;16;229;3;2;Appartement;19;1;
1;Vente;156000;43;0;RUE;3115;EDOUARD VAILLANT;2986;93140;BONDY;93;010;144;19;2;2;Appartement;37;2;
1;Vente;156000;47;1;AV;5130;DE LA LIBERTE;3032;94260;FRESNES;94;034;174;113;2;2;Appartement;46;2;
1;Vente;156000;8;0;RUE;8345;DES RONDEAUX;3211;75020;PARIS 20;75;120;14;108;1;2;Appartement;18;1;
1;Vente;156000;5;51;SQ;279;DES AULNES;2345;77500;CHELLES;77;108;42;1134;1;2;Appartement;80;4;
1;Vente;156000;1;12;PL;100;D'ALLEMAGNE;2853;91300;MASSY;91;377;40;1;2;2;Appartement;48;2;
1;Vente;156000;9500;21;ESP;270;CHARLES DE GAULLE;2638;83330;LE BEAUSSET;83;016;585;39;1;2;Appartement;36;1;
1;Vente;156000;22;19;TRA;7641;PUPAT;327;13008;MARSEILLE 8EME;13;208;113;23;1;2;Appartement;37;2;
1;Vente;156000;36;1;AV;1280;MAZARIN;2856;91380;CHILLY MAZARIN;91;161;2;567;2;2;Appartement;82;4;
1;Vente;156000;3;0;RUE;4220;DES 3 FAUCHETS;2885;91150;ETAMPES;91;223;93;5;1;2;Appartement;57;3;
1;Vente;156000;34;0;RUE;435;COROT;2868;91240;SAINT-MICHEL-SUR-ORGE;91;570;205;64;2;2;Appartement;70;3;
1;Vente;156000;6;0;RUE;470;DENAVE;2013;69170;TARARE;69;243;113;15;4;2;Appartement;160;5;
1;Vente;156000;2;0;RUE;515;DE LA CORBINAIS;1011;35800;DINARD;35;093;197;8;1;2;Appartement;54;2;
1;Vente;156000;52;0;RUE;900;DE LAVAUR;1820;63500;ISSOIRE;63;178;70;178;1;1;Maison;84;4;
1;Vente;156000;42;1;AV;480;DE STALINGRAD;2456;78260;ACHERES;78;005;109;127;2;2;Appartement;60;3;
1;Vente;156000;21;0;RUE;630;GENEVOISE;1069;38500;VOIRON;38;563;323;9;1;2;Appartement;85;4;
1;Vente;156000;6;0;RUE;632;AUFRERY;732;31500;TOULOUSE;31;555;593;58;1;2;Appartement;41;2;
1;Vente;156000;41;0;RUE;80;ARISTIDE BRIAND;2288;77300;FONTAINEBLEAU;77;186;117;2;1;2;Appartement;45;2;
1;Vente;156000;13;0;RUE;891;MARCEL PAGNOL;516;26400;CREST;26;108;426;61;1;1;Maison;80;4;
1;Vente;156000;28;5;CHE;243;DE LA MACHINETTE;529;26130;SAINT-PAUL-TROIS-CHATEAUX;26;324;141;2;1;2;Appartement;80;3;
1;Vente;156000;35;2;ALL;193;DE LA BOISIERE;1629;59130;LAMBERSART;59;328;330;4;1;2;Appartement;49;2;
1;Vente;156000;6;0;RUE;2130;STEPHANE MONY;2447;78100;SAINT-GERMAIN-EN-LAYE;78;551;277;99;1;2;Appartement;46;2;
1;Vente;156000;35;3;RTE;1080;DE GARGES;3111;95200;SARCELLES;95;585;542;43;2;2;Appartement;67;4;
1;Vente;156000;153;5;CHE;2162;DE CHATEAU GOMBERT;342;13013;MARSEILLE 13EME;13;213;46;676;2;2;Appartement;87;5;
1;Vente;156000;2;12;PL;320;GEORGES DEMELEMESTER;1663;59320;HALLENNES-LEZ-HAUBOURDIN;59;278;1942;2;1;2;Appartement;90;4;
1;Vente;156000;455;15;BD;280;DE CABRY;2626;83140;SIX-FOURS-LES-PLAGES;83;129;191;22;1;2;Appartement;36;2;
1;Vente;156000;3;0;RUE;360;DES COQUELICOTS;2852;91160;LONGJUMEAU;91;345;425;6;1;2;Appartement;22;1;
1;Vente;156000;245;1;AV;320;DE LA PINEDE;663;30240;LE GRAU DU ROI;30;133;47;2;2;2;Appartement;34;2;
1;Vente;156000;69;1;AV;3570;FRANCOIS MOLE;2971;92160;ANTONY;92;002;189;52;1;2;Appartement;30;1;
1;Vente;156000;44;0;RUE;2913;JEAN BAPTISTE BRUNEL;2658;84000;AVIGNON;84;007;471;28;1;1;Maison;81;4;
1;Vente;156000;1;0;RUE;2170;DU COLONEL FABIEN;1488;51100;REIMS;51;454;102;15;2;2;Appartement;65;3;
1;Vente;156010;9001;1;AV;8875;DE SAINT REMY;2990;93200;SAINT-DENIS;93;066;92;111;2;2;Appartement;62;4;
1;Vente;156100;247;5;CHE;1349;DE NAVARROSSE;1172;40600;BISCARROSSE;40;046;219;51;1;2;Appartement;60;3;
1;Vente;156100;53;0;RUE;151;DE L EGLISE;1984;69380;MARCILLY-D AZERGUES;69;125;1571;2;1;2;Appartement;42;2;
1;Vente;156162;7;2;ALL;511;DES PIQURIERES;1676;59126;LINSELLES;59;352;47;122;1;2;Appartement;49;2;
1;Vente;156200;366;0;RUE;320;DE LA PREVOTE;1671;59840;PERENCHIES;59;457;54;1;2;2;Appartement;56;3;
1;Vente;156200;46;0;RUE;6400;DU MIRAIL;783;33000;BORDEAUX;33;063;94;9;1;2;Appartement;28;1;
1;Vente;156240;15;0;RUE;4110;GARNIER;2954;92200;NEUILLY-SUR-SEINE;92;051;152;25;1;2;Appartement;12;1;
1;Vente;156250;38;0;RUE;1156;DES BOULANGERS;3200;75005;PARIS 05;75;105;33;69;1;2;Appartement;11;1;
1;Vente;156250;22;15;BD;2102;DUBOUCHAGE;142;6000;NICE;06;088;424;11;1;2;Appartement;20;1;
1;Vente;156300;114;0;RUE;1425;DU CHATEAU;2955;92100;BOULOGNE-BILLANCOURT;92;012;86;24;1;2;Appartement;19;1;
1;Vente;156300;89;0;RUE;838;BELLIARD;3210;75018;PARIS 18;75;118;66;1033;1;2;Appartement;30;2;
1;Vente;156300;59;18;RES;A039;LE LAGON BLEU;299;11210;PORT-LA-NOUVELLE;11;266;276;59;1;1;Maison;51;3;
1;Vente;156300;11;0;RUE;730;DES BLEUETS;887;34070;MONTPELLIER;34;172;244;176;2;2;Appartement;56;3;
1;Vente;156350;115;0;RUE;1250;ESTIENNE D ORVES;2942;92500;RUEIL-MALMAISON;92;063;147;184;1;2;Appartement;22;1;
1;Vente;156370;12;0;RUE;380;GANNEVAL;2361;77230;DAMMARTIN-EN-GOELE;77;153;213;1020;1;2;Appartement;38;2;
1;Vente;156400;10;0;RUE;1260;CLAUDE POUILLET;480;25000;BESANCON;25;056;16;3;1;2;Appartement;60;2;
1;Vente;156400;;10;IMP;3455;DES GENEVRIERS;2566;82000;MONTAUBAN;82;121;295;61;1;1;Maison;82;4;
1;Vente;156458;83;1;AV;9630;DE VERSAILLES;3035;94320;THIAIS;94;073;111;1045;2;2;Appartement;42;2;
1;Vente;156480;304;1;AV;2800;JEAN JAURES;3155;95100;ARGENTEUIL;95;018;144;13;1;2;Appartement;42;2;
1;Vente;156500;3;0;RUE;3510;DE LA MONNAIE;1035;37000;TOURS;37;261;190;11;1;2;Appartement;59;2;
1;Vente;156500;9001;8;;A583;IMM LE SEZIO;2622;83130;LA GARDE;83;062;359;18;1;2;Appartement;67;4;
1;Vente;156500;67;0;RUE;665;BIZET;3031;94800;VILLEJUIF;94;076;79;5;2;2;Appartement;21;2;
1;Vente;156500;42;15;BD;3350;DE LA REPUBLIQUE;209;6400;CANNES;06;029;82;168;2;2;Appartement;55;2;
1;Vente;156500;99;0;RUE;660;VICTOR HUGO;2415;78330;FONTENAY LE FLEURY;78;242;189;4;1;2;Appartement;55;2;
1;Vente;156500;183;0;RUE;78;ARMAND SILVESTRE;2945;92400;COURBEVOIE;92;026;101;55;1;2;Appartement;39;2;
1;Vente;156500;47;0;RUE;1140;DE SILENCE;2159;74800;LA ROCHE SUR FORON;74;224;205;7;1;2;Appartement;50;2;
1;Vente;156560;6;0;RUE;508;DE LA BACLERIE;1277;44000;NANTES;44;109;86;33;1;2;Appartement;48;2;
1;Vente;156580;250;0;RUE;54;DES FRENES;30;1580;IZERNORE;01;192;200;12;1;1;Maison;83;4;
1;Vente;156590;15;0;RUE;2210;PASTEUR;2407;78000;VERSAILLES;78;646;25;2;1;2;Appartement;50;2;
1;Vente;156600;24;1;AV;151;CAMILLE SAINT SAENS;3076;95280;JOUY-LE-MOUTIER;95;323;293;126;1;2;Appartement;62;3;
1;Vente;156650;10;0;RUE;1106;BERTHY ALBRECHT;746;31300;TOULOUSE;31;555;160;56;1;2;Appartement;64;3;
1;Vente;156700;3;2;ALL;6870;D'ORMESSON;3035;94320;THIAIS;94;073;303;7;1;2;Appartement;38;1;
1;Vente;156700;27;1;AV;265;MARYSE BASTIE;785;33520;BRUGES;33;075;427;150;1;2;Appartement;61;3;
1;Vente;156700;25;1;AV;390;DU GRESIVAUDAN;1059;38240;MEYLAN;38;229;130;7;1;2;Appartement;58;2;
1;Vente;156700;5;51;SQ;801;DE NOZEROY;2495;78310;MAUREPAS;78;383;856;24;2;2;Appartement;47;2;
1;Vente;156716;2;0;RUE;300;DE LA MADELEINE;2368;77400;THORIGNY SUR MARNE;77;464;509;9;1;2;Appartement;47;3;
1;Vente;156750;226;1;AV;49;DES BERGES;2597;83170;BRIGNOLES;83;023;380;6;1;2;Appartement;55;3;
1;Vente;156750;17;1;AV;8120;DE LA REPUBLIQUE;2989;93300;AUBERVILLIERS;93;001;171;10;1;2;Appartement;36;1;
1;Vente;156750;23;0;RUE;1005;CAFFARELLI;142;6000;NICE;06;088;156;13;1;2;Appartement;47;2;
1;Vente;156750;88;0;RUE;450;DE LILLE;1636;59520;MARQUETTE-LEZ-LILLE;59;386;939;204;1;2;Appartement;44;2;
1;Vente;156800;12;0;RUE;2570;DU VALLON;2922;91190;GIF SUR YVETTE;91;272;22;2;1;2;Appartement;52;2;
1;Vente;156800;610;1;AV;645;PRESIDENT VINCENT AURIOL;2632;83980;LE LAVANDOU;83;070;18;428;2;2;Appartement;27;1;
1;Vente;156800;45;0;RUE;1844;DE CONDE;1627;59000;LILLE;59;350;3;3;1;2;Appartement;49;3;
1;Vente;156800;26;1;AV;170;DE CHENNEVIERES;3053;94420;LE PLESSIS-TREVISE;94;059;262;75;2;2;Appartement;48;1;
1;Vente;156800;1;3;RTE;140;DE VERSAILLES;2526;78720;DAMPIERRE-EN-YVELINES;78;193;643;2;1;2;Appartement;55;3;
1;Vente;156900;3;0;RUE;7740;SENARD;2199;76000;ROUEN;76;540;160;8;1;2;Appartement;48;1;
1;Vente;156900;16;0;RUE;68;AUGUSTE BLANQUI;1056;38400;SAINT-MARTIN-D'HERES;38;421;261;24;1;2;Appartement;61;3;
1;Vente;156900;28;1;AV;50;DE L AERODROME;1157;40100;DAX;40;088;57;206;1;1;Maison;87;4;
1;Vente;156900;1;51;SQ;670;DU LYONNAIS;2495;78310;MAUREPAS;78;383;614;268;2;2;Appartement;53;2;
1;Vente;156900;12;0;RUE;6870;D ORMESSON;2992;93800;EPINAY SUR SEINE;93;031;113;1015;1;2;Appartement;38;2;
1;Vente;156950;17;0;RUE;3455;DE LA RES PARC CASCADES;2832;91230;MONTGERON;91;421;470;144;2;2;Appartement;68;3;
1;Vente;156950;69;24;QUAI;151;DE SEINE;3158;95530;LA FRETTE-SUR-SEINE;95;257;36;103;2;2;Appartement;31;2;
1;Vente;157000;22;0;RUE;50;D ALSACE LORRAINE;2038;70000;VESOUL;70;550;658;7;1;2;Appartement;106;4;
1;Vente;157000;15;0;RUE;490;DUBREUIL;2013;69170;TARARE;69;243;497;1;1;2;Appartement;83;3;
1;Vente;157000;103;15;BD;8400;DE SAINT LOUP;321;13010;MARSEILLE 10EME;13;210;30;188;1;2;Appartement;83;4;
1;Vente;157000;8;0;RUE;4110;GABRIELLE JOSSERAND;2987;93500;PANTIN;93;055;88;72;2;2;Appartement;34;1;
1;Vente;157000;6;5;CHE;3900;DES CRIEURS;1637;59650;VILLENEUVE-D'ASCQ;59;009;467;311;1;2;Appartement;76;4;
1;Vente;157000;93;1;AV;290;DU GENERAL DE GAULLE;2255;77330;OZOIR LA FERRIERE;77;350;54;15;1;2;Appartement;48;2;
1;Vente;157000;5;1;AV;175;DU LITTORAL;2714;85560;LONGEVILLE-SUR-MER;85;127;262;4;1;2;Appartement;64;3;
1;Vente;157000;1541;3;RTE;220;DEPARTEMENTALE 559;2639;83270;SAINT-CYR-SUR-MER;83;112;86;24;2;2;Appartement;64;3;
